7.000000000000000000e+00,2.325000000000000000e+01,7.000025177001953125e+01
7.000000000000000000e+00,2.625000000000000000e+01,7.000025177001953125e+01
7.000000000000000000e+00,2.925000000000000000e+01,7.000025177001953125e+01
7.000000000000000000e+00,8.250000000000000000e+00,7.000021362304687500e+01
7.000000000000000000e+00,9.750000000000000000e+00,7.000022888183593750e+01
7.000000000000000000e+00,1.125000000000000000e+01,7.000022888183593750e+01
7.000000000000000000e+00,1.275000000000000000e+01,7.000023651123046875e+01
7.000000000000000000e+00,1.425000000000000000e+01,7.000024414062500000e+01
7.000000000000000000e+00,1.575000000000000000e+01,7.000024414062500000e+01
7.000000000000000000e+00,1.875000000000000000e+01,7.000025177001953125e+01
7.000000000000000000e+00,2.175000000000000000e+01,7.000025177001953125e+01
7.000000000000000000e+00,2.475000000000000000e+01,7.000025177001953125e+01
7.000000000000000000e+00,2.775000000000000000e+01,7.000025177001953125e+01
9.000000000000000000e+00,2.250000000000000000e+00,7.000016021728515625e+01
9.000000000000000000e+00,3.750000000000000000e+00,7.000016784667968750e+01
9.000000000000000000e+00,5.250000000000000000e+00,7.000017547607421875e+01
9.000000000000000000e+00,6.750000000000000000e+00,7.000017547607421875e+01
9.000000000000000000e+00,7.500000000000000000e-01,7.000015258789062500e+01
9.000000000000000000e+00,1.725000000000000000e+01,7.000021362304687500e+01
9.000000000000000000e+00,2.025000000000000000e+01,7.000022888183593750e+01
9.000000000000000000e+00,2.325000000000000000e+01,7.000022888183593750e+01
9.000000000000000000e+00,2.625000000000000000e+01,7.000022888183593750e+01
9.000000000000000000e+00,2.925000000000000000e+01,7.000022888183593750e+01
9.000000000000000000e+00,8.250000000000000000e+00,7.000019073486328125e+01
9.000000000000000000e+00,9.750000000000000000e+00,7.000019836425781250e+01
9.000000000000000000e+00,1.125000000000000000e+01,7.000020599365234375e+01
9.000000000000000000e+00,1.275000000000000000e+01,7.000020599365234375e+01
9.000000000000000000e+00,1.425000000000000000e+01,7.000021362304687500e+01
9.000000000000000000e+00,1.575000000000000000e+01,7.000021362304687500e+01
9.000000000000000000e+00,1.875000000000000000e+01,7.000022125244140625e+01
9.000000000000000000e+00,2.175000000000000000e+01,7.000022888183593750e+01
9.000000000000000000e+00,2.475000000000000000e+01,7.000022888183593750e+01
9.000000000000000000e+00,2.775000000000000000e+01,7.000022888183593750e+01
1.100000000000000000e+01,2.250000000000000000e+00,7.000012969970703125e+01
1.100000000000000000e+01,3.750000000000000000e+00,7.000013732910156250e+01
1.100000000000000000e+01,5.250000000000000000e+00,7.000014495849609375e+01
1.100000000000000000e+01,6.750000000000000000e+00,7.000015258789062500e+01
1.100000000000000000e+01,7.500000000000000000e-01,7.000012207031250000e+01
1.100000000000000000e+01,1.725000000000000000e+01,7.000019073486328125e+01
1.100000000000000000e+01,2.025000000000000000e+01,7.000019073486328125e+01
1.100000000000000000e+01,2.325000000000000000e+01,7.000019073486328125e+01
1.100000000000000000e+01,2.625000000000000000e+01,7.000019073486328125e+01
1.100000000000000000e+01,2.925000000000000000e+01,7.000019836425781250e+01
1.100000000000000000e+01,8.250000000000000000e+00,7.000016021728515625e+01
1.100000000000000000e+01,9.750000000000000000e+00,7.000016784667968750e+01
1.100000000000000000e+01,1.125000000000000000e+01,7.000016784667968750e+01
1.100000000000000000e+01,1.275000000000000000e+01,7.000017547607421875e+01
1.100000000000000000e+01,1.425000000000000000e+01,7.000017547607421875e+01
1.100000000000000000e+01,1.575000000000000000e+01,7.000018310546875000e+01
1.100000000000000000e+01,1.875000000000000000e+01,7.000019073486328125e+01
1.100000000000000000e+01,2.175000000000000000e+01,7.000019073486328125e+01
1.100000000000000000e+01,2.475000000000000000e+01,7.000019073486328125e+01
1.100000000000000000e+01,2.775000000000000000e+01,7.000019073486328125e+01
1.300000000000000000e+01,2.250000000000000000e+00,7.000009918212890625e+01
1.300000000000000000e+01,3.750000000000000000e+00,7.000009918212890625e+01
1.300000000000000000e+01,5.250000000000000000e+00,7.000011444091796875e+01
1.300000000000000000e+01,6.750000000000000000e+00,7.000011444091796875e+01
1.300000000000000000e+01,7.500000000000000000e-01,7.000009155273437500e+01
1.300000000000000000e+01,1.725000000000000000e+01,7.000015258789062500e+01
1.300000000000000000e+01,2.025000000000000000e+01,7.000015258789062500e+01
1.300000000000000000e+01,2.325000000000000000e+01,7.000016021728515625e+01
1.300000000000000000e+01,2.625000000000000000e+01,7.000016021728515625e+01
1.300000000000000000e+01,2.925000000000000000e+01,7.000016784667968750e+01
1.300000000000000000e+01,8.250000000000000000e+00,7.000012207031250000e+01
1.300000000000000000e+01,9.750000000000000000e+00,7.000012969970703125e+01
1.300000000000000000e+01,1.125000000000000000e+01,7.000013732910156250e+01
1.300000000000000000e+01,1.275000000000000000e+01,7.000013732910156250e+01
1.300000000000000000e+01,1.425000000000000000e+01,7.000013732910156250e+01
1.300000000000000000e+01,1.575000000000000000e+01,7.000014495849609375e+01
1.300000000000000000e+01,1.875000000000000000e+01,7.000015258789062500e+01
1.300000000000000000e+01,2.175000000000000000e+01,7.000015258789062500e+01
1.300000000000000000e+01,2.475000000000000000e+01,7.000016021728515625e+01
1.300000000000000000e+01,2.775000000000000000e+01,7.000016784667968750e+01
1.500000000000000000e+01,2.250000000000000000e+00,7.000006103515625000e+01
1.500000000000000000e+01,3.750000000000000000e+00,7.000006866455078125e+01
1.500000000000000000e+01,5.250000000000000000e+00,7.000007629394531250e+01
1.500000000000000000e+01,6.750000000000000000e+00,7.000007629394531250e+01
1.500000000000000000e+01,7.500000000000000000e-01,7.000006103515625000e+01
1.500000000000000000e+01,1.725000000000000000e+01,7.000010681152343750e+01
1.500000000000000000e+01,2.025000000000000000e+01,7.000011444091796875e+01
1.500000000000000000e+01,2.325000000000000000e+01,7.000012207031250000e+01
1.500000000000000000e+01,2.625000000000000000e+01,7.000012969970703125e+01
1.500000000000000000e+01,2.925000000000000000e+01,7.000012969970703125e+01
1.500000000000000000e+01,8.250000000000000000e+00,7.000009155273437500e+01
1.500000000000000000e+01,9.750000000000000000e+00,7.000009155273437500e+01
1.500000000000000000e+01,1.125000000000000000e+01,7.000009155273437500e+01
1.500000000000000000e+01,1.275000000000000000e+01,7.000009918212890625e+01
1.500000000000000000e+01,1.425000000000000000e+01,7.000009918212890625e+01
1.500000000000000000e+01,1.575000000000000000e+01,7.000010681152343750e+01
1.500000000000000000e+01,1.875000000000000000e+01,7.000011444091796875e+01
1.500000000000000000e+01,2.175000000000000000e+01,7.000011444091796875e+01
1.500000000000000000e+01,2.475000000000000000e+01,7.000012969970703125e+01
1.500000000000000000e+01,2.775000000000000000e+01,7.000012969970703125e+01
1.700000000000000000e+01,2.250000000000000000e+00,7.000003051757812500e+01
1.700000000000000000e+01,3.750000000000000000e+00,7.000003814697265625e+01
1.700000000000000000e+01,5.250000000000000000e+00,7.000003814697265625e+01
1.700000000000000000e+01,6.750000000000000000e+00,7.000003814697265625e+01
1.700000000000000000e+01,7.500000000000000000e-01,7.000002288818359375e+01
1.700000000000000000e+01,1.725000000000000000e+01,7.000006866455078125e+01
1.700000000000000000e+01,2.025000000000000000e+01,7.000007629394531250e+01
1.700000000000000000e+01,2.325000000000000000e+01,7.000009155273437500e+01
1.700000000000000000e+01,2.625000000000000000e+01,7.000009155273437500e+01
1.700000000000000000e+01,2.925000000000000000e+01,7.000009918212890625e+01
1.700000000000000000e+01,8.250000000000000000e+00,7.000005340576171875e+01
1.700000000000000000e+01,9.750000000000000000e+00,7.000005340576171875e+01
1.700000000000000000e+01,1.125000000000000000e+01,7.000005340576171875e+01
1.700000000000000000e+01,1.275000000000000000e+01,7.000006103515625000e+01
1.700000000000000000e+01,1.425000000000000000e+01,7.000006103515625000e+01
1.700000000000000000e+01,1.575000000000000000e+01,7.000006103515625000e+01
1.700000000000000000e+01,1.875000000000000000e+01,7.000006866455078125e+01
1.700000000000000000e+01,2.175000000000000000e+01,7.000007629394531250e+01
1.700000000000000000e+01,2.475000000000000000e+01,7.000009155273437500e+01
1.700000000000000000e+01,2.775000000000000000e+01,7.000009918212890625e+01
1.900000000000000000e+01,2.250000000000000000e+00,6.999999237060546875e+01
1.900000000000000000e+01,3.750000000000000000e+00,7.000000000000000000e+01
1.900000000000000000e+01,5.250000000000000000e+00,7.000000000000000000e+01
1.900000000000000000e+01,6.750000000000000000e+00,7.000000000000000000e+01
1.900000000000000000e+01,7.500000000000000000e-01,6.999999237060546875e+01
1.900000000000000000e+01,1.725000000000000000e+01,7.000003051757812500e+01
1.900000000000000000e+01,2.025000000000000000e+01,7.000003814697265625e+01
1.900000000000000000e+01,2.325000000000000000e+01,7.000005340576171875e+01
1.900000000000000000e+01,2.625000000000000000e+01,7.000006103515625000e+01
1.900000000000000000e+01,2.925000000000000000e+01,7.000006103515625000e+01
1.900000000000000000e+01,8.250000000000000000e+00,7.000001525878906250e+01
1.900000000000000000e+01,9.750000000000000000e+00,7.000001525878906250e+01
1.900000000000000000e+01,1.125000000000000000e+01,7.000001525878906250e+01
1.900000000000000000e+01,1.275000000000000000e+01,7.000001525878906250e+01
1.900000000000000000e+01,1.425000000000000000e+01,7.000002288818359375e+01
1.900000000000000000e+01,1.575000000000000000e+01,7.000002288818359375e+01
1.900000000000000000e+01,1.875000000000000000e+01,7.000003051757812500e+01
1.900000000000000000e+01,2.175000000000000000e+01,7.000003814697265625e+01
1.900000000000000000e+01,2.475000000000000000e+01,7.000005340576171875e+01
1.900000000000000000e+01,2.775000000000000000e+01,7.000006103515625000e+01
2.100000000000000000e+01,2.250000000000000000e+00,6.999996185302734375e+01
2.100000000000000000e+01,3.750000000000000000e+00,6.999996185302734375e+01
2.100000000000000000e+01,5.250000000000000000e+00,6.999996185302734375e+01
2.100000000000000000e+01,6.750000000000000000e+00,6.999996185302734375e+01
2.100000000000000000e+01,7.500000000000000000e-01,6.999995422363281250e+01
2.100000000000000000e+01,1.725000000000000000e+01,6.999998474121093750e+01
2.100000000000000000e+01,2.025000000000000000e+01,7.000000000000000000e+01
2.100000000000000000e+01,2.325000000000000000e+01,7.000001525878906250e+01
2.100000000000000000e+01,2.625000000000000000e+01,7.000002288818359375e+01
2.100000000000000000e+01,2.925000000000000000e+01,7.000003051757812500e+01
2.100000000000000000e+01,8.250000000000000000e+00,6.999996948242187500e+01
2.100000000000000000e+01,9.750000000000000000e+00,6.999997711181640625e+01
2.100000000000000000e+01,1.125000000000000000e+01,6.999997711181640625e+01
2.100000000000000000e+01,1.275000000000000000e+01,6.999997711181640625e+01
2.100000000000000000e+01,1.425000000000000000e+01,6.999997711181640625e+01
2.100000000000000000e+01,1.575000000000000000e+01,6.999998474121093750e+01
2.100000000000000000e+01,1.875000000000000000e+01,6.999999237060546875e+01
2.100000000000000000e+01,2.175000000000000000e+01,7.000000000000000000e+01
2.100000000000000000e+01,2.475000000000000000e+01,7.000001525878906250e+01
2.100000000000000000e+01,2.775000000000000000e+01,7.000002288818359375e+01
2.300000000000000000e+01,2.250000000000000000e+00,6.999992370605468750e+01
2.300000000000000000e+01,3.750000000000000000e+00,6.999992370605468750e+01
2.300000000000000000e+01,5.250000000000000000e+00,6.999992370605468750e+01
2.300000000000000000e+01,6.750000000000000000e+00,6.999993133544921875e+01
2.300000000000000000e+01,7.500000000000000000e-01,6.999992370605468750e+01
2.300000000000000000e+01,1.725000000000000000e+01,6.999994659423828125e+01
2.300000000000000000e+01,2.025000000000000000e+01,6.999996185302734375e+01
2.300000000000000000e+01,2.325000000000000000e+01,6.999997711181640625e+01
2.300000000000000000e+01,2.625000000000000000e+01,6.999998474121093750e+01
2.300000000000000000e+01,2.925000000000000000e+01,6.999999237060546875e+01
2.300000000000000000e+01,8.250000000000000000e+00,6.999993896484375000e+01
2.300000000000000000e+01,9.750000000000000000e+00,6.999993896484375000e+01
2.300000000000000000e+01,1.125000000000000000e+01,6.999993896484375000e+01
2.300000000000000000e+01,1.275000000000000000e+01,6.999993896484375000e+01
2.300000000000000000e+01,1.425000000000000000e+01,6.999993896484375000e+01
2.300000000000000000e+01,1.575000000000000000e+01,6.999994659423828125e+01
2.300000000000000000e+01,1.875000000000000000e+01,6.999995422363281250e+01
2.300000000000000000e+01,2.175000000000000000e+01,6.999996185302734375e+01
2.300000000000000000e+01,2.475000000000000000e+01,6.999997711181640625e+01
2.300000000000000000e+01,2.775000000000000000e+01,6.999999237060546875e+01
2.500000000000000000e+01,2.250000000000000000e+00,6.999989318847656250e+01
2.500000000000000000e+01,3.750000000000000000e+00,6.999989318847656250e+01
2.500000000000000000e+01,5.250000000000000000e+00,6.999990081787109375e+01
2.500000000000000000e+01,6.750000000000000000e+00,6.999990081787109375e+01
2.500000000000000000e+01,7.500000000000000000e-01,6.999988555908203125e+01
2.500000000000000000e+01,1.725000000000000000e+01,6.999990844726562500e+01
2.500000000000000000e+01,2.025000000000000000e+01,6.999992370605468750e+01
2.500000000000000000e+01,2.325000000000000000e+01,6.999993896484375000e+01
2.500000000000000000e+01,2.625000000000000000e+01,6.999994659423828125e+01
2.500000000000000000e+01,2.925000000000000000e+01,6.999996185302734375e+01
2.500000000000000000e+01,8.250000000000000000e+00,6.999990081787109375e+01
2.500000000000000000e+01,9.750000000000000000e+00,6.999990081787109375e+01
2.500000000000000000e+01,1.125000000000000000e+01,6.999990081787109375e+01
2.500000000000000000e+01,1.275000000000000000e+01,6.999990081787109375e+01
2.500000000000000000e+01,1.425000000000000000e+01,6.999990844726562500e+01
2.500000000000000000e+01,1.575000000000000000e+01,6.999990844726562500e+01
2.500000000000000000e+01,1.875000000000000000e+01,6.999991607666015625e+01
2.500000000000000000e+01,2.175000000000000000e+01,6.999993133544921875e+01
2.500000000000000000e+01,2.475000000000000000e+01,6.999994659423828125e+01
2.500000000000000000e+01,2.775000000000000000e+01,6.999995422363281250e+01
2.700000000000000000e+01,2.250000000000000000e+00,6.999986267089843750e+01
2.700000000000000000e+01,3.750000000000000000e+00,6.999986267089843750e+01
2.700000000000000000e+01,5.250000000000000000e+00,6.999986267089843750e+01
2.700000000000000000e+01,6.750000000000000000e+00,6.999986267089843750e+01
2.700000000000000000e+01,7.500000000000000000e-01,6.999986267089843750e+01
2.700000000000000000e+01,1.725000000000000000e+01,6.999987792968750000e+01
2.700000000000000000e+01,2.025000000000000000e+01,6.999989318847656250e+01
2.700000000000000000e+01,2.325000000000000000e+01,6.999990081787109375e+01
2.700000000000000000e+01,2.625000000000000000e+01,6.999991607666015625e+01
2.700000000000000000e+01,2.925000000000000000e+01,6.999993133544921875e+01
2.700000000000000000e+01,8.250000000000000000e+00,6.999986267089843750e+01
2.700000000000000000e+01,9.750000000000000000e+00,6.999986267089843750e+01
2.700000000000000000e+01,1.125000000000000000e+01,6.999986267089843750e+01
2.700000000000000000e+01,1.275000000000000000e+01,6.999987030029296875e+01
2.700000000000000000e+01,1.425000000000000000e+01,6.999987030029296875e+01
2.700000000000000000e+01,1.575000000000000000e+01,6.999987030029296875e+01
2.700000000000000000e+01,1.875000000000000000e+01,6.999988555908203125e+01
2.700000000000000000e+01,2.175000000000000000e+01,6.999990081787109375e+01
2.700000000000000000e+01,2.475000000000000000e+01,6.999990844726562500e+01
2.700000000000000000e+01,2.775000000000000000e+01,6.999992370605468750e+01
2.900000000000000000e+01,2.250000000000000000e+00,6.999982452392578125e+01
2.900000000000000000e+01,3.750000000000000000e+00,6.999983215332031250e+01
2.900000000000000000e+01,5.250000000000000000e+00,6.999983215332031250e+01
2.900000000000000000e+01,6.750000000000000000e+00,6.999983215332031250e+01
2.900000000000000000e+01,7.500000000000000000e-01,6.999982452392578125e+01
2.900000000000000000e+01,1.725000000000000000e+01,6.999984741210937500e+01
2.900000000000000000e+01,2.025000000000000000e+01,6.999986267089843750e+01
2.900000000000000000e+01,2.325000000000000000e+01,6.999987030029296875e+01
2.900000000000000000e+01,2.625000000000000000e+01,6.999988555908203125e+01
2.900000000000000000e+01,2.925000000000000000e+01,6.999990081787109375e+01
2.900000000000000000e+01,8.250000000000000000e+00,6.999983215332031250e+01
2.900000000000000000e+01,9.750000000000000000e+00,6.999983215332031250e+01
2.900000000000000000e+01,1.125000000000000000e+01,6.999983215332031250e+01
2.900000000000000000e+01,1.275000000000000000e+01,6.999983215332031250e+01
2.900000000000000000e+01,1.425000000000000000e+01,6.999983978271484375e+01
2.900000000000000000e+01,1.575000000000000000e+01,6.999984741210937500e+01
2.900000000000000000e+01,1.875000000000000000e+01,6.999985504150390625e+01
2.900000000000000000e+01,2.175000000000000000e+01,6.999986267089843750e+01
2.900000000000000000e+01,2.475000000000000000e+01,6.999987792968750000e+01
2.900000000000000000e+01,2.775000000000000000e+01,6.999989318847656250e+01
3.100000000000000000e+01,2.250000000000000000e+00,6.999979400634765625e+01
3.100000000000000000e+01,3.750000000000000000e+00,6.999979400634765625e+01
3.100000000000000000e+01,5.250000000000000000e+00,6.999979400634765625e+01
3.100000000000000000e+01,6.750000000000000000e+00,6.999979400634765625e+01
3.100000000000000000e+01,7.500000000000000000e-01,6.999979400634765625e+01
3.100000000000000000e+01,1.725000000000000000e+01,6.999981689453125000e+01
3.100000000000000000e+01,2.025000000000000000e+01,6.999982452392578125e+01
3.100000000000000000e+01,2.325000000000000000e+01,6.999983978271484375e+01
3.100000000000000000e+01,2.625000000000000000e+01,6.999985504150390625e+01
3.100000000000000000e+01,2.925000000000000000e+01,6.999987030029296875e+01
3.100000000000000000e+01,8.250000000000000000e+00,6.999979400634765625e+01
3.100000000000000000e+01,9.750000000000000000e+00,6.999980163574218750e+01
3.100000000000000000e+01,1.125000000000000000e+01,6.999980926513671875e+01
3.100000000000000000e+01,1.275000000000000000e+01,6.999980926513671875e+01
3.100000000000000000e+01,1.425000000000000000e+01,6.999980926513671875e+01
3.100000000000000000e+01,1.575000000000000000e+01,6.999980926513671875e+01
3.100000000000000000e+01,1.875000000000000000e+01,6.999982452392578125e+01
3.100000000000000000e+01,2.175000000000000000e+01,6.999983215332031250e+01
3.100000000000000000e+01,2.475000000000000000e+01,6.999984741210937500e+01
3.100000000000000000e+01,2.775000000000000000e+01,6.999986267089843750e+01
1.000000000000000000e+00,2.250000000000000000e+00,7.000025177001953125e+01
1.000000000000000000e+00,3.750000000000000000e+00,7.000025939941406250e+01
1.000000000000000000e+00,5.250000000000000000e+00,7.000026702880859375e+01
1.000000000000000000e+00,6.750000000000000000e+00,7.000028228759765625e+01
1.000000000000000000e+00,7.500000000000000000e-01,7.000024414062500000e+01
1.000000000000000000e+00,1.725000000000000000e+01,7.000031280517578125e+01
1.000000000000000000e+00,2.025000000000000000e+01,7.000032043457031250e+01
1.000000000000000000e+00,2.325000000000000000e+01,7.000032043457031250e+01
1.000000000000000000e+00,2.625000000000000000e+01,7.000032043457031250e+01
1.000000000000000000e+00,2.925000000000000000e+01,7.000032043457031250e+01
1.000000000000000000e+00,8.250000000000000000e+00,7.000028228759765625e+01
1.000000000000000000e+00,9.750000000000000000e+00,7.000028991699218750e+01
1.000000000000000000e+00,1.125000000000000000e+01,7.000029754638671875e+01
1.000000000000000000e+00,1.275000000000000000e+01,7.000029754638671875e+01
1.000000000000000000e+00,1.425000000000000000e+01,7.000030517578125000e+01
1.000000000000000000e+00,1.575000000000000000e+01,7.000030517578125000e+01
1.000000000000000000e+00,1.875000000000000000e+01,7.000032043457031250e+01
1.000000000000000000e+00,2.175000000000000000e+01,7.000032043457031250e+01
1.000000000000000000e+00,2.475000000000000000e+01,7.000032043457031250e+01
1.000000000000000000e+00,2.775000000000000000e+01,7.000032043457031250e+01
6.500000000000000000e+01,2.250000000000000000e+00,5.000001525878906250e+01
6.500000000000000000e+01,3.750000000000000000e+00,5.000002670288085938e+01
6.500000000000000000e+01,5.250000000000000000e+00,5.000002670288085938e+01
6.500000000000000000e+01,6.750000000000000000e+00,5.000002670288085938e+01
6.500000000000000000e+01,7.500000000000000000e-01,5.000001525878906250e+01
6.500000000000000000e+01,1.725000000000000000e+01,5.000004959106445312e+01
6.500000000000000000e+01,2.025000000000000000e+01,5.000006103515625000e+01
6.500000000000000000e+01,2.325000000000000000e+01,5.000006866455078125e+01
6.500000000000000000e+01,2.625000000000000000e+01,5.000008010864257812e+01
6.500000000000000000e+01,2.925000000000000000e+01,5.000009155273437500e+01
6.500000000000000000e+01,8.250000000000000000e+00,5.000002670288085938e+01
6.500000000000000000e+01,9.750000000000000000e+00,5.000003433227539062e+01
6.500000000000000000e+01,1.125000000000000000e+01,5.000003433227539062e+01
6.500000000000000000e+01,1.275000000000000000e+01,5.000003433227539062e+01
6.500000000000000000e+01,1.425000000000000000e+01,5.000004577636718750e+01
6.500000000000000000e+01,1.575000000000000000e+01,5.000004577636718750e+01
6.500000000000000000e+01,1.875000000000000000e+01,5.000005340576171875e+01
6.500000000000000000e+01,2.175000000000000000e+01,5.000006484985351562e+01
6.500000000000000000e+01,2.475000000000000000e+01,5.000007247924804688e+01
6.500000000000000000e+01,2.775000000000000000e+01,5.000008392333984375e+01
6.900000000000000000e+01,2.250000000000000000e+00,4.999999618530273438e+01
6.900000000000000000e+01,3.750000000000000000e+00,5.000000762939453125e+01
6.900000000000000000e+01,5.250000000000000000e+00,5.000000762939453125e+01
6.900000000000000000e+01,6.750000000000000000e+00,5.000000762939453125e+01
6.900000000000000000e+01,7.500000000000000000e-01,4.999999618530273438e+01
6.900000000000000000e+01,1.725000000000000000e+01,5.000003433227539062e+01
6.900000000000000000e+01,2.025000000000000000e+01,5.000004577636718750e+01
6.900000000000000000e+01,2.325000000000000000e+01,5.000005340576171875e+01
6.900000000000000000e+01,2.625000000000000000e+01,5.000006484985351562e+01
6.900000000000000000e+01,2.925000000000000000e+01,5.000007247924804688e+01
6.900000000000000000e+01,8.250000000000000000e+00,5.000001144409179688e+01
6.900000000000000000e+01,9.750000000000000000e+00,5.000001525878906250e+01
6.900000000000000000e+01,1.125000000000000000e+01,5.000001525878906250e+01
6.900000000000000000e+01,1.275000000000000000e+01,5.000002288818359375e+01
6.900000000000000000e+01,1.425000000000000000e+01,5.000002670288085938e+01
6.900000000000000000e+01,1.575000000000000000e+01,5.000002670288085938e+01
6.900000000000000000e+01,1.875000000000000000e+01,5.000003433227539062e+01
6.900000000000000000e+01,2.175000000000000000e+01,5.000004577636718750e+01
6.900000000000000000e+01,2.475000000000000000e+01,5.000005340576171875e+01
6.900000000000000000e+01,2.775000000000000000e+01,5.000006484985351562e+01
7.300000000000000000e+01,2.250000000000000000e+00,4.999998855590820312e+01
7.300000000000000000e+01,3.750000000000000000e+00,4.999998855590820312e+01
7.300000000000000000e+01,5.250000000000000000e+00,4.999999618530273438e+01
7.300000000000000000e+01,6.750000000000000000e+00,4.999999618530273438e+01
7.300000000000000000e+01,7.500000000000000000e-01,4.999998855590820312e+01
7.300000000000000000e+01,1.725000000000000000e+01,5.000001525878906250e+01
7.300000000000000000e+01,2.025000000000000000e+01,5.000002670288085938e+01
7.300000000000000000e+01,2.325000000000000000e+01,5.000003433227539062e+01
7.300000000000000000e+01,2.625000000000000000e+01,5.000004577636718750e+01
7.300000000000000000e+01,2.925000000000000000e+01,5.000005340576171875e+01
7.300000000000000000e+01,8.250000000000000000e+00,4.999999618530273438e+01
7.300000000000000000e+01,9.750000000000000000e+00,4.999999618530273438e+01
7.300000000000000000e+01,1.125000000000000000e+01,5.000000762939453125e+01
7.300000000000000000e+01,1.275000000000000000e+01,5.000000762939453125e+01
7.300000000000000000e+01,1.425000000000000000e+01,5.000000762939453125e+01
7.300000000000000000e+01,1.575000000000000000e+01,5.000001525878906250e+01
7.300000000000000000e+01,1.875000000000000000e+01,5.000002670288085938e+01
7.300000000000000000e+01,2.175000000000000000e+01,5.000003433227539062e+01
7.300000000000000000e+01,2.475000000000000000e+01,5.000004577636718750e+01
7.300000000000000000e+01,2.775000000000000000e+01,5.000005340576171875e+01
7.700000000000000000e+01,2.250000000000000000e+00,4.999997711181640625e+01
7.700000000000000000e+01,3.750000000000000000e+00,4.999997711181640625e+01
7.700000000000000000e+01,5.250000000000000000e+00,4.999998855590820312e+01
7.700000000000000000e+01,6.750000000000000000e+00,4.999998855590820312e+01
7.700000000000000000e+01,7.500000000000000000e-01,4.999997711181640625e+01
7.700000000000000000e+01,1.725000000000000000e+01,5.000000762939453125e+01
7.700000000000000000e+01,2.025000000000000000e+01,5.000001525878906250e+01
7.700000000000000000e+01,2.325000000000000000e+01,5.000002670288085938e+01
